tempOrder,ItemId,tempName,tempSlot,tempRating,tempColor,tempRole,tempClass,tempItemModSlot,tempKey,ItemModId,tempItemModName,tempDynamicSlot,tempModColor
978,1344,GEMINI MK-3 Survivor's Lower Robe,legs,246,purple,tank,sin,armoring,246purplearmoring,28,Advanced Resistive Armoring 54,,purple
979,1352,GEMINI MK-3 Vindicator's Greaves,legs,246,purple,dps,jugg,armoring,246purplearmoring,29,Advanced Versatile Armoring 54,,purple
980,1359,GEMINI MK-3 War Leader's Greaves,legs,246,purple,tank,jugg,armoring,246purplearmoring,28,Advanced Resistive Armoring 54,,purple
981,1368,GEMINI MK-3 Weaponmaster's Greaves,legs,246,purple,dps,mara,armoring,246purplearmoring,29,Advanced Versatile Armoring 54,,purple
982,1382,GEMINI MK-5 Combat Medic's Legplates,legs,248,gold,healer,merc,armoring,248goldarmoring,31,Versatile Armoring 52,,gold
983,1389,GEMINI MK-5 Combat Tech's Legplates,legs,248,gold,dps,pt,armoring,248goldarmoring,31,Versatile Armoring 52,,gold
984,1400,GEMINI MK-5 Eliminator's Legplates,legs,248,gold,dps,merc,armoring,248goldarmoring,31,Versatile Armoring 52,,gold
985,1409,GEMINI MK-5 Enforcer's Leggings,legs,248,gold,dps,op,armoring,248goldarmoring,31,Versatile Armoring 52,,gold
986,1416,GEMINI MK-5 Field Medic's Leggings,legs,248,gold,healer,op,armoring,248goldarmoring,31,Versatile Armoring 52,,gold
987,1423,GEMINI MK-5 Field Tech's Leggings,legs,248,gold,dps,sniper,armoring,248goldarmoring,31,Versatile Armoring 52,,gold
988,1434,GEMINI MK-5 Force-Master's Lower Robe,legs,248,gold,dps,sorc,armoring,248goldarmoring,31,Versatile Armoring 52,,gold
989,1441,GEMINI MK-5 Force-Mystic's Lower Robe,legs,248,gold,healer,sorc,armoring,248goldarmoring,31,Versatile Armoring 52,,gold
990,1463,GEMINI MK-5 Stalker's Lower Robe,legs,248,gold,dps,sin,armoring,248goldarmoring,31,Versatile Armoring 52,,gold
991,1473,GEMINI MK-5 Supercommando's Legplates,legs,248,gold,tank,pt,armoring,248goldarmoring,30,Resistive Armoring 52,,gold
992,1481,GEMINI MK-5 Survivor's Lower Robe,legs,248,gold,tank,sin,armoring,248goldarmoring,30,Resistive Armoring 52,,gold
993,1489,GEMINI MK-5 Vindicator's Greaves,legs,248,gold,dps,jugg,armoring,248goldarmoring,31,Versatile Armoring 52,,gold
994,1496,GEMINI MK-5 War Leader's Greaves,legs,248,gold,tank,jugg,armoring,248goldarmoring,30,Resistive Armoring 52,,gold
995,1505,GEMINI MK-5 Weaponmaster's Greaves,legs,248,gold,dps,mara,armoring,248goldarmoring,31,Versatile Armoring 52,,gold
996,1519,Iokath MK-1 Combat Medic's Legplates,legs,238,green,healer,merc,armoring,238greenarmoring,17,Versatile Armoring 59,,green
997,1526,Iokath MK-1 Combat Tech's Legplates,legs,238,green,dps,pt,armoring,238greenarmoring,17,Versatile Armoring 59,,green
998,1537,Iokath MK-1 Eliminator's Legplates,legs,238,green,dps,merc,armoring,238greenarmoring,17,Versatile Armoring 59,,green
999,1546,Iokath MK-1 Enforcer's Leggings,legs,238,green,dps,op,armoring,238greenarmoring,17,Versatile Armoring 59,,green
1000,1553,Iokath MK-1 Field Medic's Leggings,legs,238,green,healer,op,armoring,238greenarmoring,17,Versatile Armoring 59,,green
1001,1560,Iokath MK-1 Field Tech's Leggings,legs,238,green,dps,sniper,armoring,238greenarmoring,17,Versatile Armoring 59,,green
1002,1571,Iokath MK-1 Force-Master's Lower Robe,legs,238,green,dps,sorc,armoring,238greenarmoring,17,Versatile Armoring 59,,green
1003,1578,Iokath MK-1 Force-Mystic's Lower Robe,legs,238,green,healer,sorc,armoring,238greenarmoring,17,Versatile Armoring 59,,green
1004,1600,Iokath MK-1 Stalker's Lower Robe,legs,238,green,dps,sin,armoring,238greenarmoring,17,Versatile Armoring 59,,green
1005,1610,Iokath MK-1 Supercommando's Legplates,legs,238,green,tank,pt,armoring,238greenarmoring,16,Resistive Armoring 59,,green
1006,1618,Iokath MK-1 Survivor's Lower Robe,legs,238,green,tank,sin,armoring,238greenarmoring,16,Resistive Armoring 59,,green
1007,1626,Iokath MK-1 Vindicator's Greaves,legs,238,green,dps,jugg,armoring,238greenarmoring,17,Versatile Armoring 59,,green
1008,1633,Iokath MK-1 War Leader's Greaves,legs,238,green,tank,jugg,armoring,238greenarmoring,16,Resistive Armoring 59,,green
1009,1642,Iokath MK-1 Weaponmaster's Greaves,legs,238,green,dps,mara,armoring,238greenarmoring,17,Versatile Armoring 59,,green
1010,1656,Iokath MK-2 Combat Medic's Legplates,legs,240,blue,healer,merc,armoring,240bluearmoring,19,Versatile Armoring 55,,blue
1011,1663,Iokath MK-2 Combat Tech's Legplates,legs,240,blue,dps,pt,armoring,240bluearmoring,19,Versatile Armoring 55,,blue
1012,1674,Iokath MK-2 Eliminator's Legplates,legs,240,blue,dps,merc,armoring,240bluearmoring,19,Versatile Armoring 55,,blue
1013,1683,Iokath MK-2 Enforcer's Leggings,legs,240,blue,dps,op,armoring,240bluearmoring,19,Versatile Armoring 55,,blue
1014,1690,Iokath MK-2 Field Medic's Leggings,legs,240,blue,healer,op,armoring,240bluearmoring,19,Versatile Armoring 55,,blue
1015,1697,Iokath MK-2 Field Tech's Leggings,legs,240,blue,dps,sniper,armoring,240bluearmoring,19,Versatile Armoring 55,,blue
1016,1708,Iokath MK-2 Force-Master's Lower Robe,legs,240,blue,dps,sorc,armoring,240bluearmoring,19,Versatile Armoring 55,,blue
1017,1715,Iokath MK-2 Force-Mystic's Lower Robe,legs,240,blue,healer,sorc,armoring,240bluearmoring,19,Versatile Armoring 55,,blue
1018,1737,Iokath MK-2 Stalker's Lower Robe,legs,240,blue,dps,sin,armoring,240bluearmoring,19,Versatile Armoring 55,,blue
1019,1747,Iokath MK-2 Supercommando's Legplates,legs,240,blue,tank,pt,armoring,240bluearmoring,18,Resistive Armoring 55,,blue
1020,1755,Iokath MK-2 Survivor's Lower Robe,legs,240,blue,tank,sin,armoring,240bluearmoring,18,Resistive Armoring 55,,blue
1021,1763,Iokath MK-2 Vindicator's Greaves,legs,240,blue,dps,jugg,armoring,240bluearmoring,19,Versatile Armoring 55,,blue
1022,1770,Iokath MK-2 War Leader's Greaves,legs,240,blue,tank,jugg,armoring,240bluearmoring,18,Resistive Armoring 55,,blue
1023,1779,Iokath MK-2 Weaponmaster's Greaves,legs,240,blue,dps,mara,armoring,240bluearmoring,19,Versatile Armoring 55,,blue
1024,1793,Iokath MK-3 Combat Medic's Legplates,legs,240,purple,healer,merc,armoring,240purplearmoring,21,Advanced Versatile Armoring 51,,purple
1025,1800,Iokath MK-3 Combat Tech's Legplates,legs,240,purple,dps,pt,armoring,240purplearmoring,21,Advanced Versatile Armoring 51,,purple
1026,1811,Iokath MK-3 Eliminator's Legplates,legs,240,purple,dps,merc,armoring,240purplearmoring,21,Advanced Versatile Armoring 51,,purple
1027,1820,Iokath MK-3 Enforcer's Leggings,legs,240,purple,dps,op,armoring,240purplearmoring,21,Advanced Versatile Armoring 51,,purple
1028,1827,Iokath MK-3 Field Medic's Leggings,legs,240,purple,healer,op,armoring,240purplearmoring,21,Advanced Versatile Armoring 51,,purple
1029,1834,Iokath MK-3 Field Tech's Leggings,legs,240,purple,dps,sniper,armoring,240purplearmoring,21,Advanced Versatile Armoring 51,,purple
1030,1845,Iokath MK-3 Force-Master's Lower Robe,legs,240,purple,dps,sorc,armoring,240purplearmoring,21,Advanced Versatile Armoring 51,,purple
1031,1852,Iokath MK-3 Force-Mystic's Lower Robe,legs,240,purple,healer,sorc,armoring,240purplearmoring,21,Advanced Versatile Armoring 51,,purple
1032,1874,Iokath MK-3 Stalker's Lower Robe,legs,240,purple,dps,sin,armoring,240purplearmoring,21,Advanced Versatile Armoring 51,,purple
1033,1884,Iokath MK-3 Supercommando's Legplates,legs,240,purple,tank,pt,armoring,240purplearmoring,20,Advanced Resistive Armoring 51,,purple
1034,1892,Iokath MK-3 Survivor's Lower Robe,legs,240,purple,tank,sin,armoring,240purplearmoring,20,Advanced Resistive Armoring 51,,purple
1035,1900,Iokath MK-3 Vindicator's Greaves,legs,240,purple,dps,jugg,armoring,240purplearmoring,21,Advanced Versatile Armoring 51,,purple
1036,1907,Iokath MK-3 War Leader's Greaves,legs,240,purple,tank,jugg,armoring,240purplearmoring,20,Advanced Resistive Armoring 51,,purple
1037,1916,Iokath MK-3 Weaponmaster's Greaves,legs,240,purple,dps,mara,armoring,240purplearmoring,21,Advanced Versatile Armoring 51,,purple
1038,1930,Iokath MK-5 Combat Medic's Legplates,legs,242,gold,healer,merc,armoring,242goldarmoring,23,Versatile Armoring 49,,gold
1039,1937,Iokath MK-5 Combat Tech's Legplates,legs,242,gold,dps,pt,armoring,242goldarmoring,23,Versatile Armoring 49,,gold
1040,1948,Iokath MK-5 Eliminator's Legplates,legs,242,gold,dps,merc,armoring,242goldarmoring,23,Versatile Armoring 49,,gold
1041,1957,Iokath MK-5 Enforcer's Leggings,legs,242,gold,dps,op,armoring,242goldarmoring,23,Versatile Armoring 49,,gold
1042,1964,Iokath MK-5 Field Medic's Leggings,legs,242,gold,healer,op,armoring,242goldarmoring,23,Versatile Armoring 49,,gold
1043,1971,Iokath MK-5 Field Tech's Leggings,legs,242,gold,dps,sniper,armoring,242goldarmoring,23,Versatile Armoring 49,,gold
1044,1982,Iokath MK-5 Force-Master's Lower Robe,legs,242,gold,dps,sorc,armoring,242goldarmoring,23,Versatile Armoring 49,,gold
1045,1989,Iokath MK-5 Force-Mystic's Lower Robe,legs,242,gold,healer,sorc,armoring,242goldarmoring,23,Versatile Armoring 49,,gold
1046,2011,Iokath MK-5 Stalker's Lower Robe,legs,242,gold,dps,sin,armoring,242goldarmoring,23,Versatile Armoring 49,,gold
1047,2021,Iokath MK-5 Supercommando's Legplates,legs,242,gold,tank,pt,armoring,242goldarmoring,22,Resistive Armoring 49,,gold
1048,2029,Iokath MK-5 Survivor's Lower Robe,legs,242,gold,tank,sin,armoring,242goldarmoring,22,Resistive Armoring 49,,gold
1049,2037,Iokath MK-5 Vindicator's Greaves,legs,242,gold,dps,jugg,armoring,242goldarmoring,23,Versatile Armoring 49,,gold
1050,2044,Iokath MK-5 War Leader's Greaves,legs,242,gold,tank,jugg,armoring,242goldarmoring,22,Resistive Armoring 49,,gold
1051,2053,Iokath MK-5 Weaponmaster's Greaves,legs,242,gold,dps,mara,armoring,242goldarmoring,23,Versatile Armoring 49,,gold
1052,28,Eternal Commander MK-1 Eliminator's Generator,offhand,228,green,dps,merc,armoring,228greenarmoring,3,Versatile Armoring 54,armoring,green
1053,60,Eternal Commander MK-1 Force-Master's Focus,offhand,228,green,dps,sorc,armoring,228greenarmoring,3,Versatile Armoring 54,armoring,green
1054,104,Eternal Commander MK-1 Supercommando's Shield,offhand,228,green,tank,pt,armoring,228greenarmoring,2,Resistive Armoring 54,armoring,green
1055,129,Eternal Commander MK-1 War Leader's Shield,offhand,228,green,tank,jugg,armoring,228greenarmoring,2,Resistive Armoring 54,armoring,green
1056,165,Eternal Commander MK-11 Eliminator's Generator,offhand,232,green,dps,merc,armoring,232greenarmoring,9,Versatile Armoring 56,armoring,green
1057,197,Eternal Commander MK-11 Force-Master's Focus,offhand,232,green,dps,sorc,armoring,232greenarmoring,9,Versatile Armoring 56,armoring,green
1058,241,Eternal Commander MK-11 Supercommando's Shield,offhand,232,green,tank,pt,armoring,232greenarmoring,8,Resistive Armoring 56,armoring,green
1059,266,Eternal Commander MK-11 War Leader's Shield,offhand,232,green,tank,jugg,armoring,232greenarmoring,8,Resistive Armoring 56,armoring,green
1060,302,Eternal Commander MK-12 Eliminator's Generator,offhand,234,blue,dps,merc,armoring,234bluearmoring,11,Versatile Armoring 52,armoring,blue
1061,334,Eternal Commander MK-12 Force-Master's Focus,offhand,234,blue,dps,sorc,armoring,234bluearmoring,11,Versatile Armoring 52,armoring,blue
1062,378,Eternal Commander MK-12 Supercommando's Shield,offhand,234,blue,tank,pt,armoring,234bluearmoring,10,Resistive Armoring 52,armoring,blue
1063,403,Eternal Commander MK-12 War Leader's Shield,offhand,234,blue,tank,jugg,armoring,234bluearmoring,10,Resistive Armoring 52,armoring,blue
1064,439,Eternal Commander MK-13 Eliminator's Generator,offhand,234,purple,dps,merc,armoring,234purplearmoring,13,Advanced Versatile Armoring 48,armoring,purple
1065,471,Eternal Commander MK-13 Force-Master's Focus,offhand,234,purple,dps,sorc,armoring,234purplearmoring,13,Advanced Versatile Armoring 48,armoring,purple
1066,515,Eternal Commander MK-13 Supercommando's Shield,offhand,234,purple,tank,pt,armoring,234purplearmoring,12,Advanced Resistive Armoring 48,armoring,purple
1067,540,Eternal Commander MK-13 War Leader's Shield,offhand,234,purple,tank,jugg,armoring,234purplearmoring,12,Advanced Resistive Armoring 48,armoring,purple
1068,576,Eternal Commander MK-15 Eliminator's Generator,offhand,236,gold,dps,merc,armoring,236goldarmoring,15,Versatile Armoring 46,armoring,gold
1069,608,Eternal Commander MK-15 Force-Master's Focus,offhand,236,gold,dps,sorc,armoring,236goldarmoring,15,Versatile Armoring 46,armoring,gold
1070,652,Eternal Commander MK-15 Supercommando's Shield,offhand,236,gold,tank,pt,armoring,236goldarmoring,14,Resistive Armoring 46,armoring,gold
1071,677,Eternal Commander MK-15 War Leader's Shield,offhand,236,gold,tank,jugg,armoring,236goldarmoring,14,Resistive Armoring 46,armoring,gold
1072,713,Eternal Commander MK-2 Eliminator's Generator,offhand,230,blue,dps,merc,armoring,230bluearmoring,5,Versatile Armoring 50,armoring,blue
1073,745,Eternal Commander MK-2 Force-Master's Focus,offhand,230,blue,dps,sorc,armoring,230bluearmoring,5,Versatile Armoring 50,armoring,blue
1074,789,Eternal Commander MK-2 Supercommando's Shield,offhand,230,blue,tank,pt,armoring,230bluearmoring,4,Resistive Armoring 50,armoring,blue
1075,814,Eternal Commander MK-2 War Leader's Shield,offhand,230,blue,tank,jugg,armoring,230bluearmoring,4,Resistive Armoring 50,armoring,blue
1076,850,Eternal Commander MK-3 Eliminator's Generator,offhand,230,purple,dps,merc,armoring,230purplearmoring,7,Advanced Versatile Armoring 46,armoring,purple
1077,882,Eternal Commander MK-3 Force-Master's Focus,offhand,230,purple,dps,sorc,armoring,230purplearmoring,7,Advanced Versatile Armoring 46,armoring,purple
1078,926,Eternal Commander MK-3 Supercommando's Shield,offhand,230,purple,tank,pt,armoring,230purplearmoring,6,Advanced Resistive Armoring 46,armoring,purple
1079,951,Eternal Commander MK-3 War Leader's Shield,offhand,230,purple,tank,jugg,armoring,230purplearmoring,6,Advanced Resistive Armoring 46,armoring,purple
1080,987,GEMINI MK-1 Eliminator's Generator,offhand,244,green,dps,merc,armoring,244greenarmoring,25,Versatile Armoring 62,armoring,green
1081,1019,GEMINI MK-1 Force-Master's Focus,offhand,244,green,dps,sorc,armoring,244greenarmoring,25,Versatile Armoring 62,armoring,green
1082,1063,GEMINI MK-1 Supercommando's Shield,offhand,244,green,tank,pt,armoring,244greenarmoring,24,Resistive Armoring 62,armoring,green
1083,1088,GEMINI MK-1 War Leader's Shield,offhand,244,green,tank,jugg,armoring,244greenarmoring,24,Resistive Armoring 62,armoring,green
1084,1124,GEMINI MK-2 Eliminator's Generator,offhand,244,blue,dps,merc,armoring,244bluearmoring,27,Versatile Armoring 57,armoring,blue
1085,1156,GEMINI MK-2 Force-Master's Focus,offhand,244,blue,dps,sorc,armoring,244bluearmoring,27,Versatile Armoring 57,armoring,blue
1086,1200,GEMINI MK-2 Supercommando's Shield,offhand,244,blue,tank,pt,armoring,244bluearmoring,26,Resistive Armoring 57,armoring,blue
1087,1225,GEMINI MK-2 War Leader's Shield,offhand,244,blue,tank,jugg,armoring,244bluearmoring,26,Resistive Armoring 57,armoring,blue
1088,1261,GEMINI MK-3 Eliminator's Generator,offhand,246,purple,dps,merc,armoring,246purplearmoring,29,Advanced Versatile Armoring 54,armoring,purple
1089,1293,GEMINI MK-3 Force-Master's Focus,offhand,246,purple,dps,sorc,armoring,246purplearmoring,29,Advanced Versatile Armoring 54,armoring,purple
1090,1337,GEMINI MK-3 Supercommando's Shield,offhand,246,purple,tank,pt,armoring,246purplearmoring,28,Advanced Resistive Armoring 54,armoring,purple
1091,1362,GEMINI MK-3 War Leader's Shield,offhand,246,purple,tank,jugg,armoring,246purplearmoring,28,Advanced Resistive Armoring 54,armoring,purple
1092,1398,GEMINI MK-5 Eliminator's Generator,offhand,248,gold,dps,merc,armoring,248goldarmoring,31,Versatile Armoring 52,armoring,gold
1093,1430,GEMINI MK-5 Force-Master's Focus,offhand,248,gold,dps,sorc,armoring,248goldarmoring,31,Versatile Armoring 52,armoring,gold
1094,1474,GEMINI MK-5 Supercommando's Shield,offhand,248,gold,tank,pt,armoring,248goldarmoring,30,Resistive Armoring 52,armoring,gold
1095,1499,GEMINI MK-5 War Leader's Shield,offhand,248,gold,tank,jugg,armoring,248goldarmoring,30,Resistive Armoring 52,armoring,gold
1096,1535,Iokath MK-1 Eliminator's Generator,offhand,238,green,dps,merc,armoring,238greenarmoring,17,Versatile Armoring 59,armoring,green
1097,1567,Iokath MK-1 Force-Master's Focus,offhand,238,green,dps,sorc,armoring,238greenarmoring,17,Versatile Armoring 59,armoring,green
1098,1611,Iokath MK-1 Supercommando's Shield,offhand,238,green,tank,pt,armoring,238greenarmoring,16,Resistive Armoring 59,armoring,green
1099,1636,Iokath MK-1 War Leader's Shield,offhand,238,green,tank,jugg,armoring,238greenarmoring,16,Resistive Armoring 59,armoring,green
1100,1672,Iokath MK-2 Eliminator's Generator,offhand,240,blue,dps,merc,armoring,240bluearmoring,19,Versatile Armoring 55,armoring,blue
1101,1704,Iokath MK-2 Force-Master's Focus,offhand,240,blue,dps,sorc,armoring,240bluearmoring,19,Versatile Armoring 55,armoring,blue
1102,1748,Iokath MK-2 Supercommando's Shield,offhand,240,blue,tank,pt,armoring,240bluearmoring,18,Resistive Armoring 55,armoring,blue
1103,1773,Iokath MK-2 War Leader's Shield,offhand,240,blue,tank,jugg,armoring,240bluearmoring,18,Resistive Armoring 55,armoring,blue
1104,1809,Iokath MK-3 Eliminator's Generator,offhand,240,purple,dps,merc,armoring,240purplearmoring,21,Advanced Versatile Armoring 51,armoring,purple
1105,1841,Iokath MK-3 Force-Master's Focus,offhand,240,purple,dps,sorc,armoring,240purplearmoring,21,Advanced Versatile Armoring 51,armoring,purple
1106,1885,Iokath MK-3 Supercommando's Shield,offhand,240,purple,tank,pt,armoring,240purplearmoring,20,Advanced Resistive Armoring 51,armoring,purple
1107,1910,Iokath MK-3 War Leader's Shield,offhand,240,purple,tank,jugg,armoring,240purplearmoring,20,Advanced Resistive Armoring 51,armoring,purple
1108,1946,Iokath MK-5 Eliminator's Generator,offhand,242,gold,dps,merc,armoring,242goldarmoring,23,Versatile Armoring 49,armoring,gold
1109,1978,Iokath MK-5 Force-Master's Focus,offhand,242,gold,dps,sorc,armoring,242goldarmoring,23,Versatile Armoring 49,armoring,gold
1110,2022,Iokath MK-5 Supercommando's Shield,offhand,242,gold,tank,pt,armoring,242goldarmoring,22,Resistive Armoring 49,armoring,gold
1111,2047,Iokath MK-5 War Leader's Shield,offhand,242,gold,tank,jugg,armoring,242goldarmoring,22,Resistive Armoring 49,armoring,gold
1112,7,Eternal Commander MK-1 Combat Medic's Belt,waist,228,green,healer,merc,armoring,228greenarmoring,3,Versatile Armoring 54,,green
1113,14,Eternal Commander MK-1 Combat Tech's Belt,waist,228,green,dps,pt,armoring,228greenarmoring,3,Versatile Armoring 54,,green
1114,22,Eternal Commander MK-1 Eliminator's Belt,waist,228,green,dps,merc,armoring,228greenarmoring,3,Versatile Armoring 54,,green
1115,33,Eternal Commander MK-1 Enforcer's Belt,waist,228,green,dps,op,armoring,228greenarmoring,3,Versatile Armoring 54,,green
1116,40,Eternal Commander MK-1 Field Medic's Belt,waist,228,green,healer,op,armoring,228greenarmoring,3,Versatile Armoring 54,,green
1117,47,Eternal Commander MK-1 Field Tech's Belt,waist,228,green,dps,sniper,armoring,228greenarmoring,3,Versatile Armoring 54,,green
